time	V(output)
Step Information: Lval=60n Wval=10µ  (Step: 1/25)
2.575000100002124e-02	3.207026e+00
2.575000700002125e-02	3.221588e+00
2.575006300002124e-02	3.265318e+00
2.575025500002124e-02	3.330044e+00
2.575051100002124e-02	3.382598e+00
2.575102300002124e-02	3.455366e+00
2.575204700002124e-02	3.554561e+00
2.575409500002124e-02	3.687472e+00
2.575819100002124e-02	3.864093e+00
2.576638300002124e-02	4.091213e+00
2.578276700002124e-02	4.364406e+00
2.581553500002124e-02	4.706016e+00
2.582372700002124e-02	4.763413e+00
2.584011100002125e-02	4.836297e+00
2.587287900002124e-02	4.921534e+00
2.593841500002125e-02	4.986835e+00
2.600000000000000e-02	5.000000e+00
3.000000000000000e-02	5.000000e+00
3.001758574723884e-02	5.000000e+00
3.003768374408324e-02	4.999853e+00
3.007787973777202e-02	4.974997e+00
3.015827172514959e-02	4.838490e+00
3.017047875639959e-02	4.790016e+00
3.019489281889959e-02	4.554907e+00
3.024372094389959e-02	3.788068e+00
3.024524682280584e-02	3.728297e+00
3.024829858061834e-02	3.521310e+00
3.024925225493474e-02	3.422914e+00
3.024972909209295e-02	3.334369e+00
3.024996751067205e-02	3.247877e+00
3.024999945503636e-02	3.206276e+00
3.025000001385264e-02	3.200658e+00
3.025000101385264e-02	2.194808e+00
3.025000113885264e-02	2.007905e+00
3.025000138885264e-02	1.789821e+00
3.025000139666514e-02	1.789844e+00
3.025001738104014e-02	1.765512e+00
3.025006538104014e-02	1.733499e+00
3.025012938104014e-02	1.706833e+00
3.025025738104014e-02	1.669348e+00
3.025051338104014e-02	1.617313e+00
3.025102538104014e-02	1.545817e+00
3.025204938104014e-02	1.447326e+00
3.025409738104014e-02	1.313334e+00
3.025819338104014e-02	1.135809e+00
3.026638538104014e-02	9.087234e-01
3.028276938104014e-02	6.355570e-01
3.031553738104014e-02	2.939674e-01
3.032372938104014e-02	2.365729e-01
3.034011338104014e-02	1.636928e-01
3.037288138104014e-02	7.846022e-02
3.043841738104014e-02	1.316393e-02
3.050000000000000e-02	1.715004e-10
3.550000000000000e-02	1.715004e-10
3.551440873206391e-02	1.775363e-10
3.553362037481581e-02	9.723317e-06
3.557204366031959e-02	1.885718e-02
3.564889023132715e-02	3.506386e-01
3.574654648132715e-02	1.380980e+00
3.574807236023340e-02	1.449588e+00
3.574845382995996e-02	1.484687e+00
3.574921676941309e-02	1.572719e+00
3.574940750427637e-02	1.602419e+00
3.574978897400293e-02	1.682254e+00
3.574990818329248e-02	1.720145e+00
3.574996778793726e-02	1.753171e+00
3.574999759025965e-02	1.786924e+00
3.574999999978396e-02	1.799880e+00
3.574999999996586e-02	2.362017e+00
3.575000000001134e-02	3.064836e+00
3.575000000002270e-02	3.205037e+00
3.575002895802886e-02	3.244396e+00
3.575011583195479e-02	3.288213e+00
3.575046332765852e-02	3.374110e+00
3.575092665526350e-02	3.443515e+00
3.575185331047345e-02	3.538316e+00
3.575370662089334e-02	3.665678e+00
3.575741324173313e-02	3.835575e+00
3.576482648341271e-02	4.055413e+00
3.577965296677187e-02	4.322886e+00
3.580930593349019e-02	4.663047e+00
3.581671917516976e-02	4.721436e+00
3.583154565852893e-02	4.798346e+00
3.586119862524725e-02	4.894462e+00
3.592050455868389e-02	4.975747e+00
3.600000000000000e-02	5.000000e+00
3.600794954413161e-02	5.000001e+00
3.605564680892127e-02	5.000000e+00
4.000000000000000e-02	5.000000e+00
4.002929687500000e-02	5.000000e+00
4.006835937500000e-02	4.982481e+00
4.014648437500000e-02	4.679086e+00
4.024414062500000e-02	3.764323e+00
4.024566650390625e-02	3.705050e+00
4.024871826171875e-02	3.472604e+00
4.024948120117187e-02	3.383511e+00
4.024983882904053e-02	3.305803e+00
4.024999231100083e-02	3.223335e+00
4.025000000005093e-02	3.199033e+00
4.025000012505094e-02	1.936611e+00
4.025000015630094e-02	1.796144e+00
4.025000021880094e-02	1.795828e+00
4.025000809380094e-02	1.776454e+00
4.025003209380094e-02	1.753277e+00
4.025012809380094e-02	1.707297e+00
4.025025609380094e-02	1.669673e+00
4.025051209380093e-02	1.617541e+00
4.025102409380094e-02	1.545982e+00
4.025204809380094e-02	1.447444e+00
4.025409609380094e-02	1.313414e+00
4.025819209380094e-02	1.135862e+00
4.026638409380093e-02	9.087569e-01
4.028276809380094e-02	6.355770e-01
4.031553609380094e-02	2.939762e-01
4.032372809380094e-02	2.365802e-01
4.034011209380094e-02	1.636983e-01
4.037288009380094e-02	7.846335e-02
4.043841609380094e-02	1.316473e-02
4.050000000000000e-02	1.715004e-10
4.410800085929865e-02	1.715004e-10
4.550000000000000e-02	1.715004e-10
4.551440989057920e-02	1.775369e-10
4.553362307801814e-02	9.778672e-06
4.557204945289601e-02	1.886402e-02
4.564890220265175e-02	3.508359e-01
4.574655845265175e-02	1.381864e+00
4.574808433155800e-02	1.450650e+00
4.574846580128456e-02	1.485899e+00
4.574922874073769e-02	1.574464e+00
4.574941947560097e-02	1.604509e+00
4.574980094532753e-02	1.685905e+00
4.574992015461708e-02	1.725670e+00
4.574998273949410e-02	1.765021e+00
4.574999931703593e-02	1.792586e+00
4.574999999995277e-02	1.799948e+00
4.574999999999824e-02	2.361436e+00
4.575000000000961e-02	3.063841e+00
4.575000000001245e-02	3.204741e+00
4.575002895800826e-02	3.244396e+00
4.575011583193419e-02	3.288213e+00
4.575046332763792e-02	3.374110e+00
4.575092665524290e-02	3.443515e+00
4.575185331045285e-02	3.538316e+00
4.575370662087274e-02	3.665678e+00
4.575741324171253e-02	3.835575e+00
4.576482648339211e-02	4.055413e+00
4.577965296675127e-02	4.322886e+00
4.580930593346959e-02	4.663047e+00
4.581671917514916e-02	4.721436e+00
4.583154565850833e-02	4.798346e+00
4.586119862522665e-02	4.894462e+00
4.592050455866329e-02	4.975747e+00
4.600000000000000e-02	5.000000e+00
4.600794954413367e-02	5.000001e+00
4.605564680893569e-02	5.000000e+00
5.000000000000000e-02	5.000000e+00
5.002929687500000e-02	5.000000e+00
5.006835937500000e-02	4.982481e+00
5.014648437500000e-02	4.679086e+00
5.024414062500000e-02	3.764323e+00
5.024566650390625e-02	3.705050e+00
5.024871826171875e-02	3.472604e+00
5.024948120117188e-02	3.383511e+00
5.024983882904053e-02	3.305803e+00
5.024999231100083e-02	3.223335e+00
5.025000000005093e-02	3.199033e+00
5.025000012505094e-02	1.936611e+00
5.025000015630094e-02	1.796144e+00
5.025000021880094e-02	1.795828e+00
5.025000809380094e-02	1.776454e+00
5.025003209380094e-02	1.753277e+00
5.025012809380094e-02	1.707297e+00
5.025025609380094e-02	1.669673e+00
5.025051209380094e-02	1.617541e+00
5.025102409380094e-02	1.545982e+00
5.025204809380094e-02	1.447444e+00
5.025409609380094e-02	1.313414e+00
5.025819209380094e-02	1.135862e+00
5.026638409380094e-02	9.087569e-01
5.028276809380094e-02	6.355770e-01
5.031553609380094e-02	2.939762e-01
5.032372809380094e-02	2.365802e-01
5.034011209380094e-02	1.636983e-01
5.037288009380094e-02	7.846335e-02
5.043841609380094e-02	1.316473e-02
5.050000000000000e-02	1.715004e-10
5.550000000000000e-02	1.715004e-10
5.551440989057920e-02	1.775369e-10
5.553362307801814e-02	9.778672e-06
5.557204945289601e-02	1.886402e-02
5.564890220265175e-02	3.508359e-01
5.574655845265175e-02	1.381864e+00
5.574808433155800e-02	1.450650e+00
5.574846580128456e-02	1.485899e+00
5.574922874073769e-02	1.574464e+00
5.574941947560097e-02	1.604509e+00
5.574980094532753e-02	1.685905e+00
5.574992015461708e-02	1.725670e+00
5.574998273949410e-02	1.765021e+00
5.574999931703593e-02	1.792586e+00
5.574999999995277e-02	1.799948e+00
5.574999999999825e-02	2.361436e+00
5.575000000000961e-02	3.063841e+00
5.575000000001246e-02	3.204741e+00
5.575002895800826e-02	3.244396e+00
5.575011583193419e-02	3.288213e+00
5.575046332763792e-02	3.374110e+00
5.575092665524290e-02	3.443515e+00
5.575185331045285e-02	3.538316e+00
5.575370662087274e-02	3.665678e+00
5.575741324171253e-02	3.835575e+00
5.576482648339211e-02	4.055413e+00
5.577965296675127e-02	4.322886e+00
5.580930593346959e-02	4.663047e+00
5.581671917514917e-02	4.721436e+00
5.583154565850833e-02	4.798346e+00
5.586119862522665e-02	4.894462e+00
5.592050455866329e-02	4.975747e+00
5.600000000000000e-02	5.000000e+00
5.600794954413367e-02	5.000001e+00
5.605564680893570e-02	5.000000e+00
6.000000000000000e-02	5.000000e+00
6.002929687500001e-02	5.000000e+00
6.006835937500000e-02	4.982481e+00
6.014648437500000e-02	4.679086e+00
6.024414062500000e-02	3.764323e+00
6.024566650390625e-02	3.705050e+00
6.024871826171875e-02	3.472604e+00
6.024948120117188e-02	3.383511e+00
6.024983882904053e-02	3.305803e+00
6.024999231100083e-02	3.223335e+00
6.025000000005094e-02	3.199033e+00
6.025000012505094e-02	1.936601e+00
6.025000015630094e-02	1.796138e+00
6.025000021880094e-02	1.795828e+00
6.025000809380094e-02	1.776454e+00
6.025003209380094e-02	1.753277e+00
6.025012809380094e-02	1.707297e+00
6.025025609380094e-02	1.669673e+00
6.025051209380094e-02	1.617541e+00
6.025102409380094e-02	1.545982e+00
6.025204809380094e-02	1.447444e+00
6.025409609380094e-02	1.313414e+00
6.025819209380094e-02	1.135862e+00
6.026638409380094e-02	9.087569e-01
6.028276809380094e-02	6.355770e-01
6.031553609380094e-02	2.939762e-01
6.032372809380094e-02	2.365802e-01
6.034011209380094e-02	1.636983e-01
6.037288009380094e-02	7.846335e-02
6.043841609380094e-02	1.316473e-02
6.050000000000000e-02	1.715004e-10
6.550000000000000e-02	1.715004e-10
6.551440989057906e-02	1.775369e-10
6.553362307801781e-02	9.778672e-06
6.557204945289531e-02	1.886402e-02
6.564890220265031e-02	3.508359e-01
6.574655845265030e-02	1.381864e+00
6.574808433155656e-02	1.450650e+00
6.574846580128312e-02	1.485899e+00
6.574922874073624e-02	1.574464e+00
6.574941947559952e-02	1.604509e+00
6.574980094532608e-02	1.685905e+00
6.574992015461563e-02	1.725670e+00
6.574998273949265e-02	1.765021e+00
6.574999931703449e-02	1.792586e+00
6.574999999995132e-02	1.799947e+00
6.574999999999680e-02	2.361758e+00
6.575000000000816e-02	3.064251e+00
6.575000000001101e-02	3.204888e+00
6.575000100002854e-02	3.207099e+00
6.575000700002853e-02	3.221588e+00
6.575006300002853e-02	3.265318e+00
6.575025500002853e-02	3.330044e+00
6.575051100002853e-02	3.382598e+00
6.575102300002852e-02	3.455366e+00
6.575204700002853e-02	3.554561e+00
6.575409500002853e-02	3.687472e+00
6.575819100002853e-02	3.864093e+00
6.576638300002853e-02	4.091214e+00
6.578276700002852e-02	4.364406e+00
6.581553500002853e-02	4.706016e+00
6.582372700002853e-02	4.763413e+00
6.584011100002853e-02	4.836297e+00
6.587287900002853e-02	4.921534e+00
6.593841500002853e-02	4.986835e+00
6.600000000000000e-02	5.000000e+00
6.999999999999999e-02	5.000000e+00
7.001758574626703e-02	5.000000e+00
7.003768374200077e-02	4.999853e+00
7.007787973346827e-02	4.974997e+00
7.015827171640326e-02	4.838490e+00
7.017047874765327e-02	4.790016e+00
7.019489281015327e-02	4.554907e+00
7.024372093515327e-02	3.788069e+00
7.024524681405953e-02	3.728297e+00
7.024829857187202e-02	3.521311e+00
7.024925224618843e-02	3.422915e+00
7.024972908334663e-02	3.334372e+00
7.024996750192573e-02	3.247883e+00
7.024999944629005e-02	3.206326e+00
7.025000000508361e-02	3.200916e+00
7.025000100653880e-02	2.195067e+00
7.025000113153880e-02	2.008081e+00
7.025000138153881e-02	1.789845e+00
7.025000138935131e-02	1.789869e+00
7.025001737372631e-02	1.765519e+00
7.025006537372631e-02	1.733502e+00
7.025012937372631e-02	1.706836e+00
7.025025737372631e-02	1.669349e+00
7.025051337372631e-02	1.617314e+00
7.025102537372631e-02	1.545818e+00
7.025204937372631e-02	1.447327e+00
7.025409737372632e-02	1.313335e+00
7.025819337372631e-02	1.135809e+00
7.026638537372631e-02	9.087236e-01
7.028276937372631e-02	6.355572e-01
7.031553737372631e-02	2.939674e-01
7.032372937372632e-02	2.365730e-01
7.034011337372631e-02	1.636928e-01
7.037288137372631e-02	7.846024e-02
7.043841737372632e-02	1.316394e-02
7.049999999999999e-02	1.715004e-10
7.550000000000001e-02	1.715004e-10
7.551440873864615e-02	1.775363e-10
7.553362039017435e-02	9.723631e-06
7.557204369323074e-02	1.885722e-02
7.564889029934352e-02	3.506397e-01
7.574654654934351e-02	1.380985e+00
7.574807242824977e-02	1.449594e+00
7.574845389797633e-02	1.484694e+00
7.574921683742945e-02	1.572729e+00
7.574940757229273e-02	1.602431e+00
7.574978904201929e-02	1.682274e+00
7.574990825130884e-02	1.720175e+00
7.574996785595361e-02	1.753225e+00
7.574999765827600e-02	1.787113e+00
7.574999998949281e-02	1.799182e+00
7.575000000113434e-02	1.829971e+00
7.575000012613434e-02	2.781997e+00
7.575000014175934e-02	2.865447e+00
7.575000114175934e-02	3.209105e+00
7.575000139175934e-02	3.209991e+00
7.575000145425935e-02	3.210216e+00
7.575003332925935e-02	3.247626e+00
7.575012932925934e-02	3.293149e+00
7.575051332925935e-02	3.383011e+00
7.575102532925934e-02	3.455648e+00
7.575204932925934e-02	3.554755e+00
7.575409732925935e-02	3.687610e+00
7.575819332925934e-02	3.864189e+00
7.576638532925935e-02	4.091274e+00
7.578276932925934e-02	4.364442e+00
7.581553732925934e-02	4.706032e+00
7.582372932925935e-02	4.763427e+00
7.584011332925934e-02	4.836307e+00
7.587288132925935e-02	4.921540e+00
7.593841732925935e-02	4.986836e+00
7.600000000000001e-02	5.000000e+00
8.000000000000000e-02	5.000000e+00
8.001728248041580e-02	5.000000e+00
8.003703388660528e-02	4.999899e+00
8.007653669898425e-02	4.976912e+00
8.015554232374218e-02	4.849844e+00
8.016774935499218e-02	4.803831e+00
8.019216341749219e-02	4.588280e+00
8.024099154249219e-02	3.901661e+00
8.024251742139844e-02	3.856490e+00
8.024633211866407e-02	3.674236e+00
8.024823946729688e-02	3.536216e+00
8.024919314161329e-02	3.431153e+00
8.024966997877149e-02	3.349059e+00
8.024992031827954e-02	3.274790e+00
8.024999705925968e-02	3.214561e+00
8.024999999997437e-02	3.200037e+00
8.024999999998574e-02	2.966267e+00
8.025000000000847e-02	1.937759e+00
8.025000000001416e-02	1.797505e+00
8.025000100002926e-02	1.793031e+00
8.025000700002925e-02	1.778412e+00
8.025003100002925e-02	1.754042e+00
8.025012700002924e-02	1.707687e+00
8.025025500002925e-02	1.669956e+00
8.025051100002925e-02	1.617739e+00
8.025102300002925e-02	1.546124e+00
8.025204700002925e-02	1.447545e+00
8.025409500002925e-02	1.313482e+00
8.025819100002925e-02	1.135906e+00
8.026638300002925e-02	9.087855e-01
8.028276700002925e-02	6.355940e-01
8.031553500002925e-02	2.939837e-01
8.032372700002925e-02	2.365865e-01
8.034011100002925e-02	1.637030e-01
8.037287900002925e-02	7.846601e-02
8.043841500002925e-02	1.316541e-02
8.050000000000000e-02	1.715004e-10
8.550000000000001e-02	1.715004e-10
8.551441087497351e-02	1.775373e-10
8.553362537493818e-02	9.825832e-06
8.557205437486752e-02	1.886983e-02
8.564891237472620e-02	3.510039e-01
8.574656862472620e-02	1.382616e+00
8.574809450363245e-02	1.451555e+00
8.574847597335901e-02	1.486933e+00
8.574923891281214e-02	1.575959e+00
8.574942964767542e-02	1.606600e+00
8.574981111740197e-02	1.690114e+00
8.574993032669152e-02	1.730867e+00
8.574998993133630e-02	1.773295e+00
8.574999993141245e-02	1.797787e+00
8.575000000144355e-02	1.799805e+00
8.575000100144355e-02	2.833630e+00
8.575000112644354e-02	3.010957e+00
8.575000137644355e-02	3.209932e+00
8.575000138425605e-02	3.209971e+00
8.575003336863106e-02	3.247655e+00
8.575012936863105e-02	3.293163e+00
8.575051336863106e-02	3.383018e+00
8.575102536863105e-02	3.455653e+00
8.575204936863105e-02	3.554759e+00
8.575409736863106e-02	3.687612e+00
8.575819336863105e-02	3.864190e+00
8.576638536863106e-02	4.091275e+00
8.578276936863105e-02	4.364443e+00
8.581553736863105e-02	4.706032e+00
8.582372936863106e-02	4.763427e+00
8.584011336863105e-02	4.836307e+00
8.587288136863105e-02	4.921540e+00
8.593841736863106e-02	4.986836e+00
8.600000000000001e-02	5.000000e+00
9.000000000000000e-02	5.000000e+00
9.001727735421799e-02	5.000000e+00
9.003702290189572e-02	4.999900e+00
9.007651399725115e-02	4.976943e+00
9.015549618796202e-02	4.850031e+00
9.016770321921203e-02	4.804058e+00
9.019211728171203e-02	4.588788e+00
9.024094540671203e-02	3.903309e+00
9.024247128561828e-02	3.858311e+00
9.024628598288391e-02	3.677056e+00
9.024819333151672e-02	3.540480e+00
9.024914700583313e-02	3.437644e+00
9.024962384299133e-02	3.359375e+00
9.024986226157043e-02	3.296468e+00
9.024998743132447e-02	3.228994e+00
9.024999998089615e-02	3.201028e+00
9.025000000417922e-02	3.192133e+00
9.025000100417922e-02	2.195128e+00
9.025000112917922e-02	2.008134e+00
9.025000137917923e-02	1.789853e+00
9.025000138699173e-02	1.789877e+00
9.025001737136673e-02	1.765522e+00
9.025006537136673e-02	1.733503e+00
9.025012937136673e-02	1.706836e+00
9.025025737136673e-02	1.669350e+00
9.025051337136673e-02	1.617314e+00
9.025102537136673e-02	1.545818e+00
9.025204937136673e-02	1.447327e+00
9.025409737136673e-02	1.313335e+00
9.025819337136673e-02	1.135809e+00
9.026638537136673e-02	9.087237e-01
9.028276937136673e-02	6.355572e-01
9.031553737136673e-02	2.939674e-01
9.032372937136673e-02	2.365730e-01
9.034011337136673e-02	1.636928e-01
9.037288137136673e-02	7.846025e-02
9.043841737136674e-02	1.316394e-02
9.050000000000000e-02	1.715004e-10
9.550000000000000e-02	1.715004e-10
9.551440874076977e-02	1.775363e-10
9.553362039512946e-02	9.723733e-06
9.557204370384882e-02	1.885724e-02
9.564889032128757e-02	3.506401e-01
9.574654657128756e-02	1.380987e+00
9.574807245019382e-02	1.449596e+00
9.574845391992037e-02	1.484696e+00
9.574921685937350e-02	1.572732e+00
9.574940759423678e-02	1.602435e+00
9.574978906396334e-02	1.682281e+00
9.574990827325289e-02	1.720184e+00
9.574996787789766e-02	1.753243e+00
9.574999768022005e-02	1.787174e+00
9.574999999870394e-02	1.799714e+00
9.575000100015914e-02	2.833593e+00
9.575000112515913e-02	3.010928e+00
9.575000137515914e-02	3.209927e+00
9.575000138297164e-02	3.209966e+00
9.575003336734665e-02	3.247654e+00
9.575012936734664e-02	3.293162e+00
9.575051336734665e-02	3.383018e+00
9.575102536734664e-02	3.455653e+00
9.575204936734664e-02	3.554759e+00
9.575409736734665e-02	3.687612e+00
9.575819336734664e-02	3.864190e+00
9.576638536734665e-02	4.091275e+00
9.578276936734664e-02	4.364443e+00
9.581553736734665e-02	4.706032e+00
9.582372936734665e-02	4.763427e+00
9.584011336734664e-02	4.836307e+00
9.587288136734665e-02	4.921540e+00
9.593841736734665e-02	4.986836e+00
9.600000000000000e-02	5.000000e+00
9.997531782650300e-02	5.000000e+00
9.999999999999999e-02	5.000000e+00
Step Information: Lval=120n Wval=8µ  (Step: 8/25)
0.000000000000000e+00	5.000000e+00
3.199999991920777e-05	5.000000e+00
6.399999983841553e-05	4.990630e+00
1.279999996768311e-04	4.830000e+00
2.256562496768311e-04	4.200059e+00
2.378632809268311e-04	3.598274e+00
2.622773434268311e-04	1.226001e+00
2.683808590518311e-04	8.478652e-01
2.805878903018311e-04	6.487262e-01
3.050019528018311e-04	3.675648e-01
3.111054684268311e-04	3.159870e-01
3.233124996768311e-04	2.430476e-01
3.477265621768311e-04	1.437177e-01
3.965546871768311e-04	2.034544e-02
4.023437500000000e-04	1.211439e-02
4.139218756463379e-04	5.722524e-03
4.370781269390137e-04	7.852971e-04
4.536874974146485e-04	2.457666e-10
5.000000000000000e-04	2.286672e-10
5.500858595491304e-03	2.291251e-10
5.518030505317390e-03	2.387960e-10
5.536347209131882e-03	2.073693e-05
5.572980616760865e-03	1.745584e-02
5.646247432018831e-03	3.090744e-01
5.743903682018830e-03	1.226264e+00
5.745429560925081e-03	1.282917e+00
5.748481318737580e-03	1.499151e+00
5.749244258190706e-03	1.577118e+00
5.749434993053987e-03	1.607818e+00
5.749816462780549e-03	1.691901e+00
5.749935672070100e-03	1.733760e+00
5.749983355785920e-03	1.767666e+00
5.749999002005173e-03	1.791469e+00
5.749999979893877e-03	1.798939e+00
5.750000003176941e-03	1.807665e+00
5.750001003176942e-03	2.797779e+00
5.750001128176942e-03	2.987731e+00
5.750001378176941e-03	3.211692e+00
5.750001385989441e-03	3.211426e+00
5.750033370364441e-03	3.247656e+00
5.750129370364441e-03	3.293163e+00
5.750513370364441e-03	3.383018e+00
5.751025370364441e-03	3.455654e+00
5.752049370364441e-03	3.554759e+00
5.754097370364441e-03	3.687613e+00
5.758193370364441e-03	3.864190e+00
5.766385370364441e-03	4.091275e+00
5.782769370364441e-03	4.364443e+00
5.815537370364441e-03	4.706033e+00
5.823729370364441e-03	4.763427e+00
5.840113370364441e-03	4.836307e+00
5.872881370364441e-03	4.921540e+00
5.938417370364441e-03	4.986836e+00
6.000000000000000e-03	5.000000e+00
1.000000000000000e-02	5.000000e+00
1.001727712854854e-02	5.000000e+00
1.003702241831831e-02	4.999900e+00
1.007651299785784e-02	4.976945e+00
1.015549415693690e-02	4.850039e+00
1.016770118818690e-02	4.804069e+00
1.019211525068690e-02	4.588810e+00
1.024094337568690e-02	3.903382e+00
1.024246925459315e-02	3.858391e+00
1.024628395185878e-02	3.677180e+00
1.024819130049159e-02	3.540666e+00
1.024914497480800e-02	3.437924e+00
1.024962181196620e-02	3.359811e+00
1.024986023054530e-02	3.297225e+00
1.024998540029933e-02	3.231604e+00
1.024999999732550e-02	3.200417e+00
1.025000100023588e-02	2.203079e+00
